time,seconds_elapsed,z,y,x
1766015591200561200,83.17156103515624,4.890000343322754,8.818050384521484,0.3930000066757202
1766015591210167800,83.18116772460938,4.432950019836426,8.908950805664062,0.22095000743865967
1766015591219774700,83.19077465820313,4.14300012588501,8.844000816345215,0.18900001049041748
1766015591229381000,83.20038110351562,4.039950370788574,8.72700023651123,0.37905001640319824
1766015591238988000,83.20998803710937,4.11899995803833,8.629050254821777,0.7069500088691711
1766015591248594700,83.2195947265625,4.323000431060791,8.542950630187988,0.970050036907196
1766015591258201300,83.22920141601563,4.591050148010254,8.418000221252441,1.1020500659942627
1766015591267808300,83.23880834960937,4.756050109863281,8.3100004196167,1.054050087928772
1766015591277415000,83.24841479492187,4.777950286865234,8.277000427246094,0.7879500389099121
1766015591287021600,83.258021484375,4.703999996185303,8.28600025177002,0.26805001497268677
1766015591296628500,83.26762841796875,4.567049980163574,8.389050483703613,-0.208950012922287
1766015591306235100,83.27723510742187,4.480950355529785,8.562000274658203,-0.4900500178337097
1766015591335055400,83.30605541992188,4.677000045776367,8.803950309753418,0.4909500181674957
1766015591344662000,83.315662109375,4.833000183105469,8.791950225830078,0.9199500679969788
1766015591354269000,83.32526904296876,5.062950134277344,8.794050216674805,1.1759999990463257
1766015591363875600,83.33487548828126,5.419050216674805,8.746050834655762,1.3530000448226929
1766015591373482500,83.344482421875,5.793000221252441,8.617050170898438,1.437000036239624
1766015591392695800,83.36369580078124,6.043950080871582,8.386950492858887,1.2049500942230225
1766015591402302700,83.373302734375,5.9730000495910645,8.365050315856934,0.8670000433921814
1766015591411909400,83.38290942382812,5.761950492858887,8.381999969482422,0.6250500082969666
1766015591421516000,83.39251611328125,5.476950168609619,8.401050567626953,0.46695002913475037
1766015591431123000,83.402123046875,5.139000415802002,8.473050117492676,0.44805002212524414
1766015591440729600,83.4117294921875,4.833000183105469,8.595000267028809,0.6180000305175781
1766015591450336500,83.42133642578125,4.624950408935547,8.7610502243042,0.8670000433921814
1766015591459943200,83.43094311523437,4.540950298309326,8.868000030517578,1.224000096321106
1766015591469549800,83.4405498046875,4.528950214385986,8.87505054473877,1.602000117301941
1766015591479156700,83.45015673828125,4.5360002517700195,8.755949974060059,1.8460501432418823
1766015591488763400,83.45976342773437,4.612950325012207,8.659950256347656,1.7910001277923584
1766015591498370000,83.4693701171875,4.797000408172607,8.670000076293945,1.4970000982284546
1766015591507977000,83.47897705078125,5.008050441741943,8.671950340270996,1.1089500188827515
1766015591517583600,83.48858349609375,5.1660003662109375,8.587950706481934,0.6400500535964966
1766015591527190500,83.4981904296875,5.178000450134277,8.45895004272461,0.3160500228404999
1766015591536797200,83.50779711914062,5.095950126647949,8.45895004272461,0.14595000445842743
1766015591546404000,83.51740405273438,5.026950359344482,8.571000099182129,0.07695000618696213
1766015591556010800,83.5270107421875,4.954950332641602,8.75100040435791,0.12495000660419464
1766015591565617400,83.53661743164062,4.861950397491455,8.86305046081543,0.3570000231266022
1766015591575224300,83.54622436523438,4.785000324249268,8.896950721740723,0.6300000548362732
1766015591584831000,83.5558310546875,4.725000381469727,8.844000816345215,0.8689500689506531
1766015591594438000,83.56543798828125,4.653000354766846,8.731950759887695,1.0440000295639038
1766015591604044500,83.57504443359375,4.528950214385986,8.670000076293945,1.1759999990463257
1766015591613651500,83.5846513671875,4.372950077056885,8.683950424194336,1.2330000400543213
1766015591623258000,83.59425805664063,4.222050189971924,8.73900032043457,1.1400001049041748
1766015591632865000,83.60386499023437,4.069050312042236,8.743950843811035,0.9460500478744507
1766015591642471700,83.6134716796875,3.9400501251220703,8.70300006866455,0.7470000386238098
1766015591652078300,83.62307836914063,3.8580002784729004,8.643000602722168,0.6199500560760498
1766015591661685200,83.63268530273437,3.8080501556396484,8.623950004577637,0.6180000305175781
1766015591671292000,83.6422919921875,3.733950138092041,8.670000076293945,0.6349500417709351
1766015591680898800,83.65189892578125,3.6790502071380615,8.758049964904785,0.675000011920929
1766015591690505500,83.66150537109375,3.66195011138916,8.836950302124023,0.7780500650405884
1766015591700112400,83.6711123046875,3.6480002403259277,8.855999946594238,0.9960000514984131
1766015591709719000,83.68071899414062,3.643050193786621,8.892000198364258,1.2190500497817993
1766015591719325700,83.69032568359376,3.6289501190185547,8.971050262451172,1.3480501174926758
1766015591728932600,83.6999326171875,3.6529502868652344,9.03795051574707,1.3579500913619995
1766015591738539300,83.70953930664062,3.765000104904175,9.04800033569336,1.3510500192642212
1766015591748146200,83.71914624023438,3.9469501972198486,9.01395034790039,1.3290001153945923
1766015591757752800,83.7287529296875,4.2270002365112305,8.964000701904297,1.2190500497817993
1766015591767359700,83.73835986328125,4.519050121307373,8.908950805664062,1.0780500173568726
1766015591776966400,83.74796630859375,4.744050025939941,8.822999954223633,0.859950065612793
1766015591786573000,83.75757299804687,4.876049995422363,8.788949966430664,0.6370500326156616
1766015591796180000,83.76717993164063,4.948050022125244,8.77500057220459,0.453000009059906
1766015591805786600,83.77678662109375,4.990950107574463,8.767950057983398,0.32805001735687256
1766015591825000400,83.79600048828125,4.744050025939941,8.770050048828125,0.3040500283241272
1766015591834607000,83.80560717773437,4.4569501876831055,8.788949966430664,0.3570000231266022
1766015591844213800,83.8152138671875,4.218000411987305,8.830050468444824,0.38100001215934753
1766015591853820400,83.8248203125,4.072050094604492,8.868000030517578,0.5250000357627869
1766015591863427300,83.83442724609375,3.9210002422332764,8.830050468444824,0.7020000219345093
1766015591873034200,83.8440341796875,3.802950143814087,8.78700065612793,0.7830000519752502
1766015591882641200,83.85364111328126,3.7219502925872803,8.808000564575195,0.7660500407218933
1766015591892247800,83.86324780273438,3.6600000858306885,8.836950302124023,0.7540500164031982
1766015591901854700,83.87285473632812,3.624000072479248,8.860950469970703,0.7189500331878662
1766015591911461400,83.88246142578124,3.742950201034546,8.884950637817383,0.690000057220459
1766015591921068300,83.892068359375,3.9469501972198486,8.883000373840332,0.675000011920929
1766015591930675000,83.90167504882812,4.141050338745117,8.854050636291504,0.7140000462532043
1766015591940281900,83.91128173828125,4.285050392150879,8.85105037689209,0.8070000410079956
1766015591949888500,83.92088842773437,4.354050159454346,8.908950805664062,0.9480000734329224
1766015591959495400,83.93049536132813,4.371000289916992,8.965950012207031,1.0990500450134277
1766015591969102000,83.94010205078125,4.336950302124023,8.941950798034668,1.2139500379562378
1766015591978709000,83.949708984375,4.242000102996826,8.914050102233887,1.3320000171661377
1766015591988315600,83.95931567382813,4.134000301361084,8.908950805664062,1.2450000047683716
1766015591997922300,83.96892236328125,4.107000350952148,8.980950355529785,1.0030500888824463
1766015592007529200,83.978529296875,4.126950263977051,9.021000862121582,0.7690500617027283
1766015592017135900,83.98813598632813,4.039950370788574,8.968950271606445,0.6589500308036804
1766015592026742800,83.99774267578125,3.8899502754211426,8.89905071258545,0.675000011920929
1766015592036349400,84.00734936523438,3.733950138092041,8.820000648498535,0.7210500240325928
1766015592045956600,84.01695654296876,3.6310501098632812,8.806050300598145,0.7159500122070312
1766015592055563300,84.02656323242188,3.6259500980377197,8.835000038146973,0.7020000219345093
1766015592065170000,84.036169921875,3.712050199508667,8.827950477600098,0.6919500231742859
1766015592074776800,84.04577685546874,3.870000123977661,8.78700065612793,0.7330500483512878
1766015592084383500,84.05538354492188,4.081050395965576,8.81100082397461,0.8340000510215759
1766015592093990400,84.06499047851563,4.264950275421143,8.806050300598145,0.984000027179718
1766015592103597300,84.07459741210937,4.378050327301025,8.794050216674805,1.068000078201294
1766015592113204000,84.08420385742187,4.488000392913818,8.824950218200684,1.141950011253357
1766015592122811000,84.09381079101563,4.641000270843506,8.835000038146973,1.1779500246047974
1766015592132417800,84.10341772460937,4.785000324249268,8.812950134277344,1.2330000400543213
1766015592142024400,84.1130244140625,4.861950397491455,8.808000564575195,1.264050006866455
1766015592151631400,84.12263134765625,4.90500020980835,8.779950141906738,1.2619500160217285
1766015592161238000,84.13223803710937,4.960050106048584,8.806050300598145,1.1779500246047974
1766015592170845000,84.14184497070312,5.005050182342529,8.818050384521484,1.072950005531311
